,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,brand,model
2884,300000,64000,Diesel,Man,2,2011,1396,7,Maruti,Ritz VDi
2885,380000,20000,Petrol,Man,1,2021,1498,5,Maruti,Alto 800
2886,710000,70000,Diesel,Auto,2,2011,1396,7,Mercedes-Benz,C-Class 250
2887,510000,34000,Diesel,Man,1,2015,2179,7,Maruti,Swift Dzire
2888,350000,60000,Petrol,Man,3,2012,1199,5,Hyundai,Verna 1.4
2889,350000,60000,Petrol,Man,3,2012,999,5,Hyundai,Verna 1.4
2890,400000,90000,Diesel,Man,1,2017,1248,5,Ford,Aspire 1.5
2891,550000,70000,Diesel,Man,2,2017,1298,5,Hyundai,i20 Sportz
2892,400000,90000,Diesel,Man,3,2013,998,5,Mahindra,XUV500 W6
2893,395000,95105,Petrol,Man,1,2019,1198,5,Tata,Tiago 1.2
2894,650000,20000,Petrol,Auto,1,2020,1451,7,Renault,Triber RXZ
2895,550000,100000,Diesel,Man,2,2016,796,5,Maruti,Ertiga SHVS
2896,199000,90000,Petrol,Man,4,2009,1956,5,Maruti,Swift Dzire
2897,165000,60000,Petrol,Man,1,2012,2477,7,Maruti,Alto K10
2898,260000,25000,Petrol,Man,1,2012,1956,5,Honda,Brio V
2899,1450000,35000,Petrol,Auto,3,2019,814,5,MG,Hector Sharp
2901,1300000,80000,Diesel,Man,1,2018,998,5,Jeep,Compass 2.0
2902,650000,120000,Diesel,Man,2,2013,998,4,Mitsubishi,Pajero Sport
2903,1400000,90000,Diesel,Man,1,2019,1497,4,Tata,Harrier XZ
2904,260000,162000,Lpg,Man,1,2016,1248,5,Hyundai,EON LPG
2905,450000,120000,Diesel,Man,4,2014,3996,4,Maruti,Ertiga ZDI
2906,510000,60000,Cng,Man,2,2021,3996,5,Maruti,Wagon R
2907,490000,80000,Cng,Man,1,2019,1998,5,Maruti,Wagon R
2908,250000,120000,Petrol,Man,2,2010,1997,5,Honda,City S
2909,290000,70000,Diesel,Auto,4,2016,1968,5,Tata,Zest Quadrajet
2910,175000,7100,Petrol,Auto,1,2021,1968,5,Audi,RS7 4.0
2911,175000,11500,Petrol,Auto,1,2020,1984,5,Audi,RS7 4.0
2912,4180000,16000,Petrol,Auto,1,2021,1998,5,Audi,A4 Technology
2913,1680000,5500,Petrol,Man,1,2022,1999,5,Mahindra,Thar LX
2914,2390000,56500,Diesel,Auto,1,2016,1395,5,Audi,Q5 30
2915,1480000,45500,Diesel,Auto,1,2014,1968,5,Audi,A4 35
2916,5780000,16000,Petrol,Auto,0,2021,1968,5,Audi,A6 45
2917,4590000,12000,Petrol,Auto,1,2021,1781,5,Audi,A4 Technology
2918,2980000,59000,Diesel,Auto,1,2018,1798,5,Jaguar,XF 2.0
2919,3380000,41000,Petrol,Auto,1,2018,1248,7,Audi,A4 30
2920,2390000,44600,Diesel,Auto,1,2017,1368,5,Audi,Q3 35
2921,1280000,38500,Diesel,Auto,2,2013,796,5,Audi,Q3 35
2922,1480000,57500,Petrol,Auto,3,2013,1493,5,Audi,A4 1.8
2923,3380000,12000,Petrol,Auto,1,2016,1968,5,Audi,A6 35
2924,329000,84703,Diesel,Man,3,2014,1248,4,Maruti,Swift VDI
2925,1690000,78000,Petrol,Auto,1,2018,1248,5,Jeep,Compass 1.4
2926,267000,26562,Petrol,Man,1,2017,1199,5,Maruti,Alto 800
2927,197000,93021,Diesel,Man,3,2013,1998,5,Mahindra,Quanto C2
2928,3280000,43900,Diesel,Auto,1,2019,1798,5,Audi,A4 35
2929,392000,107813,Diesel,Man,1,2015,1395,5,Maruti,Swift VDI
2930,537000,64299,Diesel,Man,1,2017,2354,5,Maruti,Swift Dzire
2931,402000,25424,Petrol,Man,1,2019,1248,5,Tata,Tiago 1.2
2932,5580000,20800,Petrol,Auto,1,2019,1086,5,BMW,6 Series
2933,2080000,32000,Petrol,Auto,1,2016,1968,5,Audi,A4 35
2934,3280000,27000,Petrol,Auto,2,2018,1498,5,Audi,A4 30
2935,294000,80046,Petrol,Man,3,2010,1498,5,Honda,Accord 2.4
2936,372000,104724,Diesel,Man,2,2014,1582,5,Maruti,Swift Dzire
2938,1980000,85000,Diesel,Auto,1,2015,1086,5,Audi,A6 35
2939,543000,84280,Diesel,Man,1,2018,1197,5,Ford,Freestyle Titanium
2940,257000,72947,Diesel,Man,2,2013,1248,5,Honda,Amaze S
2941,1427000,38507,Diesel,Auto,1,2019,1198,5,Hyundai,Creta 1.6
2942,351000,60033,Cng,Man,1,2017,998,7,Maruti,Wagon R
2943,257000,35355,Petrol,Man,2,2014,1196,5,Hyundai,i10 Magna
2944,373000,24027,Petrol,Man,2,2017,1591,7,Hyundai,Grand i10
2945,558000,57256,Diesel,Man,1,2017,2179,5,Maruti,Baleno 1.3
2946,282000,62029,Petrol,Man,1,2013,1197,5,Honda,Amaze EX
2947,270000,97811,Cng,Man,1,2014,1498,5,Maruti,Wagon R
2948,164000,54910,Petrol,Man,1,2011,1197,5,Ford,Figo Petrol
2949,537000,69271,Petrol,Man,1,2016,1798,5,Hyundai,Verna 1.6
2950,643000,122619,Diesel,Man,2,2015,1199,5,Mahindra,XUV500 W8
2951,592000,23976,Petrol,Man,1,2020,1968,5,Maruti,Swift VXI
2952,361000,159147,Diesel,Man,1,2014,1498,5,Honda,Mobilio V
2953,330000,75384,Petrol,Man,2,2014,1197,7,Maruti,Swift Dzire
2954,2990000,61500,Petrol,Auto,1,2017,2967,5,Audi,A6 35
2955,351000,39477,Petrol,Man,1,2018,1197,8,Tata,Tigor 1.2
2956,2580000,41000,Diesel,Auto,2,2016,2523,5,Audi,A6 35
2957,518000,53234,Diesel,Man,2,2015,1582,5,Honda,City i
2958,604000,67261,Petrol,Auto,2,2018,2494,5,Maruti,Swift Dzire
2959,1380000,71000,Diesel,Auto,3,2014,998,5,Audi,A6 3.0
2960,653000,8201,Petrol,Man,1,2020,1591,5,Maruti,Baleno Delta
2961,473000,98105,Diesel,Man,1,2015,1197,5,Mahindra,Bolero SLE
2962,463000,93147,Diesel,Auto,1,2014,1248,7,Hyundai,Verna 1.6
2963,557000,139257,Diesel,Man,1,2012,1582,7,Toyota,Innova 2.5
2964,134000,140511,Petrol,Man,1,2011,1086,7,Maruti,Alto K10
2965,449000,68266,Petrol,Man,1,2014,2982,5,Hyundai,Verna 1.6
2966,209000,80283,Petrol,Man,2,2011,1493,7,Hyundai,i20 1.2
2967,459000,55133,Diesel,Man,1,2016,1196,7,Maruti,Swift VDI
2968,583000,58437,Diesel,Man,2,2014,998,5,Hyundai,Elantra CRDi
2969,169000,117816,Petrol,Man,1,2013,2494,7,Hyundai,Santro Xing
2970,1180000,212661,Diesel,Man,2,2013,1373,5,Toyota,Fortuner 4x2
2971,522000,67918,Diesel,Man,1,2016,1399,5,Mahindra,Bolero Power
2972,468000,18636,Petrol,Man,1,2022,2755,5,Maruti,Eeco 7
2973,201000,111556,Petrol,Man,2,2015,1197,5,Maruti,Alto K10
2974,793000,141834,Diesel,Man,1,2015,1197,5,Toyota,Innova 2.5
2975,411000,24920,Petrol,Man,2,2014,1197,5,Maruti,Ertiga VXI
2976,125000,115042,Diesel,Man,2,2011,1462,5,Ford,Figo Diesel
2977,1761000,57189,Diesel,Auto,2,2018,1197,5,Toyota,Innova Crysta
2978,565000,10188,Petrol,Man,1,2016,2143,5,Hyundai,i20 Asta
2979,130000,55892,Petrol,Man,4,2008,998,5,Hyundai,i10 Sportz
2980,664000,38285,Petrol,Man,1,2019,1086,5,Hyundai,i20 Sportz
2981,928000,26523,Petrol,Man,1,2021,998,5,Toyota,Urban cruiser
2982,664000,35986,Petrol,Man,1,2019,1461,5,Hyundai,i20 Sportz
2983,1929000,51609,Diesel,Auto,1,2016,1248,4,Mercedes-Benz,CLA 200
2984,413000,42561,Petrol,Man,1,2019,1248,5,Maruti,Wagon R
2985,105000,30778,Petrol,Man,1,2008,1086,5,Hyundai,Santro Xing
2986,335000,30819,Cng,Man,2,2017,796,5,Maruti,Wagon R
2987,139000,77464,Diesel,Man,3,2012,1498,5,Nissan,Micra Diesel
2988,542000,55142,Diesel,Man,1,2016,1493,5,Maruti,Vitara Brezza
2989,479000,64705,Diesel,Man,2,2015,1399,5,Maruti,Swift Dzire
2990,130000,83013,Petrol,Man,4,2009,1248,5,Hyundai,i10 Era
2992,561000,76012,Diesel,Man,1,2018,814,7,Honda,Amaze VX
2993,1773000,20507,Diesel,Auto,1,2020,1199,7,Hyundai,Creta SX
2994,174000,118039,Diesel,Man,1,2009,1497,5,Ford,Fiesta 1.4
2995,280000,169306,Diesel,Man,1,2014,1196,5,Tata,Zest Quadrajet
2996,1690000,71000,Diesel,Auto,1,2014,1493,5,Audi,A6 2.0
2997,216000,51841,Petrol,Man,2,2016,998,5,Hyundai,EON D
2998,414000,10098,Petrol,Man,1,2017,1399,5,Tata,Tigor 1.2
2999,497000,58328,Petrol,Man,3,2015,1461,5,Honda,City i
3000,309000,94128,Petrol,Man,1,2018,998,5,Maruti,Eeco 7
3001,516000,38979,Diesel,Man,1,2017,796,5,Mahindra,TUV 300
3002,324000,54087,Cng,Man,1,2016,1197,5,Maruti,Wagon R
3003,126000,71969,Diesel,Man,1,2010,1591,5,Ford,Figo Diesel
3004,602000,59609,Diesel,Man,1,2018,1197,7,Renault,Duster 85PS
3005,287000,94509,Cng,Man,1,2015,1197,5,Maruti,Wagon R
3006,264000,52254,Petrol,Man,1,2018,1198,5,Maruti,Alto 800
3007,600000,25000,Petrol,Man,1,2018,2694,5,Maruti,Swift Dzire
3008,907000,36006,Petrol,Man,1,2018,2967,7,Hyundai,Verna VTVT
3009,191000,94264,Petrol,Man,2,2010,1086,5,Hyundai,i20 Asta
3010,608000,14976,Petrol,Man,1,2022,1197,5,Maruti,Baleno Sigma
3011,221000,163605,Petrol,Man,1,2017,2967,5,Datsun,GO T
3012,3100000,44000,Petrol,Auto,2,2019,1198,7,Toyota,Fortuner 2.7
3013,995000,68000,Diesel,Auto,3,2011,1950,5,Audi,Q5 3.0
3014,225000,38000,Petrol,Man,1,2011,1248,5,Hyundai,i10 Magna
3015,650000,65000,Petrol,Man,1,2019,2179,5,Maruti,Swift Dzire
3016,1875000,43000,Diesel,Auto,2,2014,1950,5,Audi,Q7 45
3017,360000,80000,Petrol,Man,3,2015,1950,5,Honda,Amaze E
3018,3900000,24000,Diesel,Auto,2,2020,1991,5,Mercedes-Benz,C-Class Progressive
3019,600000,90000,Diesel,Man,1,2018,1997,5,Maruti,Baleno 1.3
3020,1000000,25000,Diesel,Man,1,2016,4367,7,Mahindra,Scorpio S8
3021,5650000,24000,Diesel,Auto,1,2020,1998,5,Mercedes-Benz,GLC 220d
3022,8900000,13000,Diesel,Auto,1,2021,1968,7,Mercedes-Benz,GLE 300d
3023,6100000,15000,Petrol,Auto,1,2021,1997,7,Mercedes-Benz,GLC 200
3024,7400000,9900,Diesel,Auto,1,2021,1582,5,Jaguar,F-Pace 2.0
3025,190000,68500,Diesel,Auto,1,2019,2998,7,Land,Rover Range
3026,7450000,7600,Petrol,Auto,1,2022,2179,5,BMW,X4 xDrive30i
3027,1475000,76000,Diesel,Auto,2,2016,1462,5,Audi,Q3 35
3028,450000,120000,Diesel,Man,2,2013,2523,7,Mahindra,XUV500 1.99
3029,520000,120000,Diesel,Man,2,2016,2487,5,Hyundai,Verna 1.6
3030,115000,39000,Petrol,Auto,1,2019,2497,5,BMW,X7 xDrive
3031,1125000,88000,Diesel,Man,1,2017,2982,7,Mahindra,Scorpio S10
3032,1450000,2000,Petrol,Auto,1,2022,998,7,Maruti,Grand Vitara
3033,750000,40000,Diesel,Man,1,2019,2143,5,Mahindra,Bolero ZLX
3034,4090000,20000,Petrol,Auto,1,2019,2179,5,Toyota,Camry Hybrid
3035,500000,110000,Petrol,Auto,2,2006,1248,5,Mercedes-Benz,E-Class E240
3036,850000,80000,Diesel,Man,3,2011,1598,5,Toyota,Fortuner 3.0
3037,100000,110000,Petrol,Man,3,2008,1950,8,Maruti,Zen Estilo
3039,320000,145000,Diesel,Man,3,2013,998,5,Tata,Safari Storme
3040,500000,40000,Diesel,Man,2,2012,2494,5,Maruti,Ertiga ZDI
3041,125000,100000,Petrol,Man,3,2010,1995,5,Volkswagen,Vento IPL
3042,5800000,17000,Diesel,Auto,1,2020,1396,5,Mercedes-Benz,E-Class Expression
3043,490000,100000,Diesel,Man,1,2015,1198,7,Volkswagen,Polo Exquisite
3044,190000,100000,Petrol,Man,1,2011,1396,4,Maruti,Wagon R
3045,600000,120000,Diesel,Man,2,2013,1950,8,Toyota,Innova 2.5
3046,6000000,19000,Diesel,Auto,1,2021,1997,5,BMW,X3 xDrive
3047,650000,60000,Diesel,Man,2,2017,796,7,Hyundai,i20 Sportz
3048,400000,25000,Petrol,Man,1,2018,2179,5,Nissan,Micra Active
3049,185000,100000,Diesel,Man,1,2012,1997,5,Tata,Indigo LX
3050,7150000,24900,Diesel,Auto,1,2021,1498,7,Mercedes-Benz,GLC Coupe
3051,1000000,70000,Diesel,Man,1,2015,1120,5,Mahindra,Scorpio 1.99
3052,200000,70000,Petrol,Man,1,2014,999,7,Maruti,800 AC
3053,350000,100000,Diesel,Man,2,2006,4461,8,Mahindra,Scorpio 2.6
3054,4700000,7500,Petrol,Auto,1,2020,1248,5,Jaguar,XF 2.0
3055,580000,110000,Diesel,Man,1,2020,2982,5,Mahindra,Bolero B4
3056,310000,70000,Diesel,Man,2,2015,2494,5,Hyundai,Xcent 1.1
3057,750000,35000,Petrol,Man,1,2021,1993,5,Renault,Kiger RXZ
3058,158000,56000,Diesel,Auto,1,2018,1199,5,Toyota,Land Cruiser
3059,535000,74200,Diesel,Man,2,2017,1047,5,Maruti,Swift Dzire
3060,1500000,120000,Diesel,Man,2,2016,998,5,Toyota,Fortuner 4x2
3061,300000,169000,Diesel,Man,3,2007,2925,7,Toyota,Innova 2.5
3062,6200000,4000,Diesel,Auto,1,2022,796,7,Mercedes-Benz,C-Class C
3063,130000,90000,Diesel,Man,3,2010,1086,5,Volkswagen,Polo Diesel
3064,300000,120000,Diesel,Man,1,2017,1461,5,Tata,Tiago 1.05
3065,115000,70000,Petrol,Man,2,2009,2925,5,Maruti,A-Star Lxi
3066,4775000,13000,Diesel,Auto,2,2014,814,5,Mercedes-Benz,S-Class S
3069,450000,110000,Diesel,Man,3,2015,2993,5,Renault,Lodgy 110PS
3070,117000,15000,Diesel,Auto,2,2020,1197,7,Mercedes-Benz,GLS 400d
3071,175000,30000,Petrol,Man,1,2013,796,5,Hyundai,EON D
3072,700000,115000,Diesel,Man,2,2015,796,7,Hyundai,Verna 1.6
3073,650000,15000,Petrol,Man,1,2019,2967,5,Maruti,Baleno Delta
3074,8300000,25000,Diesel,Auto,1,2020,1396,7,BMW,X5 xDrive
3075,500000,80000,Petrol,Auto,1,2018,2523,5,Maruti,Ignis 1.2
3077,300000,70000,Petrol,Man,1,2019,2987,5,Maruti,Alto 800
3078,4600000,65000,Diesel,Auto,1,2017,999,7,Audi,Q7 45
3079,200000,110000,Diesel,Man,4,2009,2523,5,Hyundai,i20 1.4
3080,340000,100000,Diesel,Man,4,2012,1995,5,Mahindra,Bolero SLX
3081,550000,60000,Petrol,Man,1,2018,2494,5,Maruti,Baleno 1.2
3082,5950000,45000,Diesel,Auto,2,2016,1248,5,Mercedes-Benz,GLS 350d
3083,1300000,5000,Petrol,Man,1,2022,1396,5,Volkswagen,Taigun 1.0
3084,470000,60000,Diesel,Man,2,2014,2143,5,Mahindra,Bolero ZLX
3085,4800000,29000,Diesel,Auto,1,2019,1396,5,BMW,5 Series
3086,425000,200000,Diesel,Man,2,2012,1405,5,Toyota,Innova 2.5
3087,350000,110000,Diesel,Man,1,2015,1498,5,Maruti,Swift VDI
3088,240000,120000,Diesel,Man,1,2015,1950,5,Tata,Indigo LX
3089,5600000,45000,Diesel,Auto,1,2019,2925,5,Mercedes-Benz,GLE 250d
3090,115000,25000,Petrol,Man,1,2009,1968,7,Tata,Indigo GLX
3092,650000,70000,Diesel,Man,1,2018,2995,5,Ford,Ecosport 1.5
3093,4790000,11000,Petrol,Auto,1,2021,1493,5,Mercedes-Benz,C-Class Progressive
3094,104000,12000,Diesel,Auto,1,2021,1598,5,Mercedes-Benz,GLE 400d
3095,2490000,40000,Diesel,Auto,2,2016,998,5,Audi,A6 35
3096,521000,7500,Petrol,Man,1,2021,1998,5,Maruti,Wagon R
3097,192000,40000,Petrol,Auto,1,2019,796,5,Land,Rover Range
3098,600000,50000,Diesel,Man,1,2018,1248,7,Mahindra,Bolero Power
3099,250000,80000,Diesel,Man,2,2010,1998,5,Volkswagen,Vento Diesel
3100,346000,40000,Petrol,Man,1,2017,1995,5,Maruti,Celerio VXI
3101,6850000,7000,Petrol,Auto,1,2022,1493,5,Volvo,XC60 B5
3103,600000,40000,Diesel,Man,1,2018,1197,5,Maruti,Swift VDI
3104,200000,70000,Diesel,Man,4,2013,2987,5,Chevrolet,Cruze LTZ
3105,3000000,25000,Diesel,Auto,1,2019,999,5,BMW,X1 sDrive
3106,490000,120000,Diesel,Man,1,2016,1298,5,Mahindra,TUV 300
3107,200000,100000,Petrol,Man,3,2011,1198,5,Honda,Civic 1.8
3108,150000,50000,Petrol,Man,1,2009,2143,5,Hyundai,i10 Magna
3109,6600000,12000,Diesel,Auto,1,2016,796,5,Maserati,Ghibli Diesel
3110,550000,25000,Petrol,Man,1,2019,1248,5,Renault,Triber RXZ
3111,120000,20000,Petrol,Man,1,2007,1396,5,Maruti,Esteem Lxi
3112,260000,80000,Petrol,Man,4,2016,2967,5,Honda,Amaze E
3114,161000,80000,Petrol,Man,1,2012,1197,5,Maruti,Alto LXi
3115,200000,120000,Diesel,Man,2,2010,796,5,Maruti,Swift Ldi
3117,5800000,50000,Diesel,Auto,1,2016,1499,5,Porsche,Cayenne Diesel
3118,300000,80000,Diesel,Man,2,2013,1396,5,Maruti,Swift VDI
3119,200000,120000,Petrol,Man,2,2011,2179,5,Hyundai,i20 1.2
3120,250000,10000,Petrol,Man,1,2018,1997,5,Maruti,Omni MPI
3121,6700000,8900,Petrol,Auto,1,2021,1298,5,Mercedes-Benz,E-Class Exclusive
3122,850000,15000,Diesel,Man,1,2021,1197,7,Ford,Aspire Titanium
3123,450000,100000,Diesel,Man,2,2015,796,5,Hyundai,i20 Active
3124,700000,70000,Diesel,Man,2,2014,1950,5,Mahindra,XUV500 W6
3125,114000,19500,Petrol,Auto,1,2020,2609,7,Land,Rover Range
3126,300000,85000,Petrol,Man,1,2009,1248,5,Maruti,Swift Dzire
3127,545000,43000,Petrol,Man,1,2019,1248,5,Maruti,Swift VXI
3128,100000,70000,Petrol,Man,1,2010,4461,8,Maruti,Alto LX
3129,4250000,28000,Petrol,Auto,1,2019,796,5,Mercedes-Benz,C-Class Progressive
3130,310000,90000,Diesel,Man,2,2009,1199,5,Mahindra,Scorpio 2.6
3131,170000,128000,Diesel,Man,4,2008,2179,5,Maruti,Swift VDI
3132,695000,80000,Diesel,Man,2,2017,1998,5,Maruti,Vitara Brezza
3133,169000,27000,Diesel,Auto,1,2019,1199,4,Toyota,Land Cruiser
3134,250000,50000,Petrol,Man,2,2017,1198,5,Maruti,Alto 800
3135,454000,40000,Petrol,Man,1,2019,1120,5,Tata,Tiago 1.2
3136,110000,80000,Diesel,Man,1,2006,1998,5,Mahindra,Scorpio 2.6
3137,4000000,10000,Petrol,Auto,1,2021,1493,5,BMW,X1 sDrive20i
3138,700000,30000,Petrol,Man,1,2021,1248,5,Tata,Altroz XM
3139,270000,110000,Petrol,Man,2,2017,796,5,Datsun,GO A
3140,290000,90000,Diesel,Man,2,2014,2400,5,Hyundai,Xcent 1.1
3141,3450000,40000,Petrol,Auto,2,2017,1197,7,Mini,3 DOOR
3142,950000,60000,Diesel,Man,1,2020,1197,5,Hyundai,Venue SX
3143,700000,80000,Diesel,Man,3,2017,1197,5,Maruti,Vitara Brezza
3144,120000,110000,Petrol,Man,2,2009,1999,5,Maruti,Alto LXi
3145,5450000,34000,Diesel,Auto,1,2019,1299,5,Volvo,XC60 D5
3146,650000,35000,Petrol,Man,1,2021,998,5,Maruti,Swift Dzire
3147,550000,60000,Petrol,Man,1,2019,1086,5,Toyota,Etios Cross
3148,400000,90000,Petrol,Man,1,2017,1086,5,Hyundai,Grand i10
3149,4875000,38000,Diesel,Auto,1,2020,999,5,Land,Rover Discovery
3152,105000,70000,Petrol,Man,2,2010,2925,5,Hyundai,Santro Xing
3153,180000,111408,Petrol,Man,1,2011,814,5,Hyundai,i10 Sportz
3154,313000,70000,Petrol,Man,2,2013,796,5,Ford,Ecosport 1.0
3155,205000,80000,Petrol,Man,3,2015,999,7,Maruti,Celerio VXI
3156,680000,80000,Diesel,Man,1,2017,1197,5,Maruti,Vitara Brezza
3157,177000,1400,Diesel,Auto,1,2022,1493,5,Mercedes-Benz,S-Class S
3158,195000,60000,Petrol,Man,2,2014,1462,7,Hyundai,EON Magna
3160,300000,15000,Petrol,Auto,1,2019,1396,5,Renault,KWID Climber
3161,465000,90000,Petrol,Man,1,2019,2179,5,Hyundai,Xcent 1.2
3162,1085000,56040,Diesel,Man,1,2020,1086,5,Hyundai,Creta E
3163,849000,69305,Petrol,Man,1,2021,1248,7,Maruti,Ertiga VXI
3164,235000,66974,Petrol,Man,3,2014,1396,5,Ford,Figo Petrol
3165,140000,227904,Diesel,Man,1,2014,796,7,Tata,Indigo LX
3166,1711000,40670,Diesel,Man,1,2021,2179,5,Mahindra,Scorpio S11
3167,436000,17535,Petrol,Man,1,2020,1248,5,Hyundai,Santro Magna
3168,750000,80243,Diesel,Man,2,2018,2982,5,Maruti,SX4 S
3169,202000,61549,Diesel,Man,1,2014,1198,5,Tata,Indigo VX
3170,170000,89345,Petrol,Man,2,2014,1198,5,Maruti,Alto 800
3171,1303000,95790,Diesel,Man,1,2019,1799,8,Mahindra,Scorpio S9
3172,425000,77173,Diesel,Man,1,2015,1198,5,Maruti,Swift VDI
3173,1175000,169917,Diesel,Man,2,2013,1086,5,Toyota,Fortuner 4x4
3174,337000,46224,Petrol,Man,1,2015,2494,5,Honda,Brio VX
3175,396000,23947,Petrol,Man,1,2017,1197,5,Nissan,Micra Active
3176,180000,50546,Petrol,Man,2,2008,1172,5,Honda,Civic 1.8
3177,320000,61229,Petrol,Man,1,2015,999,5,Honda,Amaze S
3178,176000,85122,Lpg,Man,3,2011,1120,5,Hyundai,i10 Magna
3179,718000,46286,Diesel,Man,1,2014,814,5,Toyota,Innova 2.5
3180,587000,8110,Petrol,Man,1,2020,1086,5,Maruti,Baleno Sigma
3181,218000,64712,Petrol,Man,2,2015,998,5,Fiat,Grande Punto
3182,297000,52698,Petrol,Auto,1,2017,799,5,Renault,KWID Climber
3183,290000,120797,Diesel,Man,2,2016,1462,5,Hyundai,Grand i10
3184,268000,39109,Petrol,Man,1,2017,796,7,Hyundai,EON Era
3185,149000,21046,Petrol,Man,1,2009,1364,5,Hyundai,i10 Era
3186,263000,34794,Petrol,Man,1,2014,1498,5,Maruti,Wagon R
3187,305000,33614,Petrol,Man,1,2018,2179,7,Renault,KWID RXT
3188,950000,9630,Petrol,Man,1,2022,1248,5,Maruti,Ciaz Zeta
3189,110000,72153,Petrol,Man,3,2011,1956,5,Maruti,Alto LXi
3190,565000,78172,Diesel,Man,1,2019,1462,5,Toyota,Platinum Etios
3191,792000,64313,Diesel,Man,1,2018,1364,5,Honda,City i-DTEC
3192,1562000,74787,Diesel,Man,1,2020,1248,5,Mahindra,XUV500 W11
3193,671000,92045,Diesel,Man,1,2019,998,5,Maruti,Swift Dzire
3194,1203000,48259,Diesel,Man,3,2018,814,4,Jeep,Compass 2.0
3195,741000,21197,Petrol,Man,1,2019,1497,7,Maruti,Ertiga VXI
3196,340000,13814,Diesel,Man,1,2012,1451,5,Toyota,Etios VD
3197,454000,85890,Diesel,Man,1,2015,624,5,Maruti,Baleno 1.3
3198,133000,101935,Petrol,Man,1,2010,999,5,Maruti,Wagon R
3199,283000,26012,Petrol,Man,1,2018,1497,7,Hyundai,EON Era
3200,313000,117699,Petrol,Man,2,2012,1197,7,Honda,City V
3201,1807000,31437,Petrol,Man,2,2021,999,7,MG,Hector Hybrid
3202,144000,14458,Petrol,Auto,1,2015,2494,5,Tata,Nano Twist
3203,502000,55744,Petrol,Man,1,2019,2179,5,Renault,Triber RXL
3204,545000,10411,Petrol,Man,1,2015,1198,5,Honda,City i
3205,611000,43627,Petrol,Man,1,2019,1197,7,Maruti,Swift Dzire
3206,235000,31306,Petrol,Auto,1,2017,1995,5,Renault,KWID 1.0
3207,653000,308768,Diesel,Man,2,2015,1197,5,Toyota,Innova 2.5
3208,1235000,55209,Diesel,Auto,1,2018,1462,5,Mahindra,XUV500 W7
3209,304000,18732,Petrol,Man,1,2017,1198,5,Datsun,GO Plus
3210,741000,30273,Cng,Man,1,2021,1197,5,Hyundai,Grand i10
3211,5650000,29000,Diesel,Auto,1,2019,1591,5,BMW,X4 M
3212,462000,47841,Petrol,Man,1,2018,1248,5,Hyundai,Grand i10
3213,849000,3707,Petrol,Man,1,2020,999,5,Maruti,Ertiga VXI
3214,379000,104596,Petrol,Man,1,2016,1248,7,Honda,Amaze S
3215,263000,60162,Petrol,Man,1,2013,799,5,Hyundai,i10 Sportz
3216,780000,72434,Petrol,Man,1,2015,998,5,Hyundai,Creta 1.6
3217,270000,96906,Diesel,Man,3,2012,2755,5,Maruti,Swift VDI
3218,445000,4603,Petrol,Auto,1,2020,1497,5,Renault,KWID 1.0
3219,370000,63740,Diesel,Man,2,2014,1396,5,Maruti,Swift VDI
3220,249000,53827,Petrol,Man,1,2016,1197,5,Renault,KWID RXT
3221,1037000,13997,Petrol,Man,1,2021,1299,7,Kia,Sonet HTX
3222,1980000,120949,Diesel,Man,2,2017,1248,5,Toyota,Fortuner 2.8
3223,644000,42189,Petrol,Man,1,2017,1086,5,Honda,City i
3224,283000,34341,Diesel,Man,1,2012,1493,6,Hyundai,i20 1.4
3225,659000,18881,Petrol,Man,1,2020,993,5,Hyundai,Grand i10
3227,750000,26201,Diesel,Man,1,2019,1462,7,Maruti,Vitara Brezza
3228,248000,107263,Petrol,Man,1,2014,998,5,Hyundai,i10 Sportz
3229,613000,58245,Diesel,Man,1,2017,1499,7,Mahindra,Bolero Power
3231,425000,51755,Diesel,Man,1,2015,1193,7,Maruti,Swift VDI
3232,954000,84284,Petrol,Man,1,2020,2179,5,Maruti,XL6 Zeta
3233,276000,94087,Petrol,Man,1,2015,998,5,Maruti,Wagon R
3234,278000,56292,Petrol,Man,1,2011,2393,5,Ford,Fiesta Petrol
3235,2932000,91604,Diesel,Man,2,2020,2179,5,Toyota,Fortuner 2.8
3236,266000,56290,Petrol,Man,1,2015,1248,5,Tata,Zest Revotron
3237,601000,41086,Diesel,Man,4,2015,1364,7,Mahindra,XUV500 W8
3238,260000,38137,Petrol,Man,1,2016,1197,5,Maruti,Alto K10
3239,2216000,11724,Diesel,Auto,1,2022,1120,5,Toyota,Innova Crysta
3240,529000,111023,Diesel,Man,4,2016,2198,5,Tata,Safari Storme
3241,254000,63936,Diesel,Man,1,2013,1461,5,Chevrolet,Sail Hatchback
3242,296000,229289,Diesel,Man,1,2013,1497,5,Toyota,Etios GD
3243,563000,21292,Petrol,Man,1,2017,1396,5,Hyundai,i20 1.2
3244,348000,99561,Diesel,Man,1,2016,1193,5,Hyundai,Grand i10
3245,1338000,103066,Diesel,Auto,2,2016,998,5,Ford,Endeavour 2.2
3246,362000,102141,Diesel,Man,2,2014,1498,5,Renault,Duster 110PS
3247,635000,49320,Petrol,Man,1,2017,796,5,Ford,Ecosport 1.5
3248,172000,43239,Diesel,Man,1,2015,1497,5,Tata,Indigo LX
